,ACCESSION,TAXON_ID,LINEAGE,TITLE,LEAFNAME,CladeLabel
295,XM_032875618.1,76717,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Carnivora', 'Caniformia', 'Musteloidea', 'Mustelidae', 'Lutrinae', 'Lontra', 'Lontra canadensis']","PREDICTED: Lontra canadensis BCL6 transcription repressor (BCL6), transcript variant X1, mRNA",XM_032875618_1_PREDICTED_Lontra_canadensis_BCL6_transcription_repressor_BCL6_transcript_variant_X1_mRNA,Euteleostomi
296,XM_032900038.1,10117,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Myomorpha', 'Muroidea', 'Muridae', 'Murinae', 'Rattus', 'Rattus rattus']","PREDICTED: Rattus rattus BCL6 transcription repressor (Bcl6), mRNA",,Euteleostomi
297,XM_033031677.1,386614,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Chondrichthyes', 'Elasmobranchii', 'Batoidea', 'Rajiformes', 'Rajidae', 'Amblyraja', 'Amblyraja radiata']","PREDICTED: Amblyraja radiata BCL6 transcription repressor (bcl6), transcript variant X1, mRNA",XM_033031677_1_PREDICTED_Amblyraja_radiata_BCL6_transcription_repressor_bcl6_transcript_variant_X1_mRNA,Elasmobranchii
298,XM_033068987.1,91951,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Turdidae', 'Catharus', 'Catharus ustulatus']","PREDICTED: Catharus ustulatus BCL6 transcription repressor (BCL6), mRNA",XM_033068987_1_PREDICTED_Catharus_ustulatus_BCL6_transcription_repressor_BCL6_mRNA,Euteleostomi
299,XM_033123804.1,59479,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Rhinolophidae', 'Rhinolophinae', 'Rhinolophus', 'Rhinolophus ferrumequinum']","PREDICTED: Rhinolophus ferrumequinum BCL6 transcription repressor (BCL6), transcript variant X1, mRNA",XM_033123804_1_PREDICTED_Rhinolophus_ferrumequinum_BCL6_transcription_repressor_BCL6_transcript_variant_X1_mRNA,Euteleostomi
300,XM_033150913.1,80427,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Unidentata', 'Episquamata', 'Laterata', 'Lacertibaenia', 'Lacertidae', 'Lacertinae', 'Lacerta', 'Lacerta agilis']","PREDICTED: Lacerta agilis BCL6 transcription repressor (BCL6), transcript variant X1, mRNA",XM_033150913_1_PREDICTED_Lacerta_agilis_BCL6_transcription_repressor_BCL6_transcript_variant_X1_mRNA,Euteleostomi
301,XM_033213029.1,54180,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Catarrhini', 'Cercopithecoidea', 'Cercopithecidae', 'Colobinae', 'Trachypithecus', 'Trachypithecus francoisi']","PREDICTED: Trachypithecus francoisi BCL6 transcription repressor (BCL6), transcript variant X1, mRNA",XM_033213029_1_PREDICTED_Trachypithecus_francoisi_BCL6_transcription_repressor_BCL6_transcript_variant_X1_mRNA,Euteleostomi
302,XM_033622129.1,310571,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Eupercaria', 'Perciformes', 'Serranoidei', 'Serranidae', 'Epinephelinae', 'Epinephelini', 'Epinephelus', 'Epinephelus lanceolatus']","PREDICTED: Epinephelus lanceolatus BCL6A transcription repressor a (bcl6aa), transcript variant X1, mRNA",XM_033622129_1_PREDICTED_Epinephelus_lanceolatus_BCL6A_transcription_repressor_a_bcl6aa_transcript_variant_X1_mRNA,Euteleostomi
303,XM_033958273.1,260995,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amphibia', 'Gymnophiona', 'Dermophiidae', 'Geotrypetes', 'Geotrypetes seraphini']","PREDICTED: Geotrypetes seraphini BCL6 transcription repressor (BCL6), transcript variant X1, mRNA",XM_033958273_1_PREDICTED_Geotrypetes_seraphini_BCL6_transcription_repressor_BCL6_transcript_variant_X1_mRNA,Euteleostomi
304,XM_033991953.2,409849,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Gobiaria', 'Gobiiformes', 'Gobioidei', 'Gobiidae', 'Oxudercinae', 'Periophthalmus', 'Periophthalmus magnuspinnatus']","PREDICTED: Periophthalmus magnuspinnatus BCL6A transcription repressor a (bcl6aa), transcript variant X1, mRNA",XM_033991953_2_PREDICTED_Periophthalmus_magnuspinnatus_BCL6A_transcription_repressor_a_bcl6aa_transcript_variant_X1_mRNA,Euteleostomi
305,XM_034080580.1,52239,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Eupercaria', 'Perciformes', 'Notothenioidei', 'Channichthyidae', 'Pseudochaenichthys', 'Pseudochaenichthys georgianus']","PREDICTED: Pseudochaenichthys georgianus BCL6A transcription repressor a (bcl6aa), transcript variant X1, mRNA",XM_034080580_1_PREDICTED_Pseudochaenichthys_georgianus_BCL6A_transcription_repressor_a_bcl6aa_transcript_variant_X1_mRNA,Euteleostomi
306,XM_034140934.1,40690,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Eupercaria', 'Perciformes', 'Notothenioidei', 'Nototheniidae', 'Trematomus', 'Trematomus bernacchii']","PREDICTED: Trematomus bernacchii BCL6A transcription repressor a (bcl6aa), mRNA",XM_034140934_1_PREDICTED_Trematomus_bernacchii_BCL6A_transcription_repressor_a_bcl6aa_mRNA,Euteleostomi
307,XM_034180673.1,390379,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Batrachoidaria', 'Batrachoidiformes', 'Batrachoididae', 'Thalassophyrininae', 'Thalassophryne', 'Thalassophryne amazonica']","PREDICTED: Thalassophryne amazonica BCL6A transcription repressor a (bcl6aa), transcript variant X1, mRNA",XM_034180673_1_PREDICTED_Thalassophryne_amazonica_BCL6A_transcription_repressor_a_bcl6aa_transcript_variant_X1_mRNA,Euteleostomi
308,XM_034235585.1,8218,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Eupercaria', 'Perciformes', 'Notothenioidei', 'Bathydraconidae', 'Gymnodraco', 'Gymnodraco acuticeps']","PREDICTED: Gymnodraco acuticeps BCL6A transcription repressor a (bcl6aa), transcript variant X1, mRNA",XM_034235585_1_PREDICTED_Gymnodraco_acuticeps_BCL6A_transcription_repressor_a_bcl6aa_transcript_variant_X1_mRNA,Euteleostomi
309,XM_060684758.1,94885,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Unidentata', 'Episquamata', 'Toxicofera', 'Serpentes', 'Colubroidea', 'Colubridae', 'Colubrinae', 'Pantherophis', 'Pantherophis guttatus']","PREDICTED: Pantherophis guttatus BCL6 transcription repressor (BCL6), transcript variant X1, mRNA",XM_060684758_1_PREDICTED_Pantherophis_guttatus_BCL6_transcription_repressor_BCL6_transcript_variant_X1_mRNA,Euteleostomi
310,XM_034515149.1,61156,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Myomorpha', 'Muroidea', 'Muridae', 'Murinae', 'Arvicanthis', 'Arvicanthis niloticus']","PREDICTED: Arvicanthis niloticus BCL6 transcription repressor (Bcl6), mRNA",XM_034515149_1_PREDICTED_Arvicanthis_niloticus_BCL6_transcription_repressor_Bcl6_mRNA,Euteleostomi
311,XM_034530412.1,8103,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Eupercaria', 'Perciformes', 'Cottioidei', 'Cottales', 'Cyclopteridae', 'Cyclopterinae', 'Cyclopterus', 'Cyclopterus lumpus']","PREDICTED: Cyclopterus lumpus BCL6A transcription repressor a (bcl6aa), transcript variant X2, mRNA",XM_034530412_1_PREDICTED_Cyclopterus_lumpus_BCL6A_transcription_repressor_a_bcl6aa_transcript_variant_X2_mRNA,Euteleostomi
312,XM_034583216.1,8267,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Carangaria', 'Pleuronectiformes', 'Pleuronectoidei', 'Pleuronectidae', 'Hippoglossus', 'Hippoglossus hippoglossus']","PREDICTED: Hippoglossus hippoglossus BCL6A transcription repressor a (bcl6aa), transcript variant X1, mRNA",XM_034583216_1_PREDICTED_Hippoglossus_hippoglossus_BCL6A_transcription_repressor_a_bcl6aa_transcript_variant_X1_mRNA,Euteleostomi
313,XM_034677856.1,1203425,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Eupercaria', 'Labriformes', 'Labridae', 'Notolabrus', 'Notolabrus celidotus']","PREDICTED: Notolabrus celidotus BCL6A transcription repressor a (bcl6aa), transcript variant X1, mRNA",XM_034677856_1_PREDICTED_Notolabrus_celidotus_BCL6A_transcription_repressor_a_bcl6aa_transcript_variant_X1_mRNA,Euteleostomi
314,XM_034781618.1,31138,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Testudinata', 'Testudines', 'Cryptodira', 'Durocryptodira', 'Testudinoidea', 'Emydidae', 'Trachemys', 'Trachemys scripta', 'Trachemys scripta elegans']","PREDICTED: Trachemys scripta elegans BCL6 transcription repressor (BCL6), transcript variant X2, mRNA",XM_034781618_1_PREDICTED_Trachemys_scripta_elegans_BCL6_transcription_repressor_BCL6_transcript_variant_X2_mRNA,Euteleostomi
315,XM_034880412.1,417921,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Eupercaria', 'Perciformes', 'Percoidei', 'Percidae', 'Etheostomatinae', 'Etheostoma', 'Ozarka', 'Etheostoma cragini']","PREDICTED: Etheostoma cragini BCL6A transcription repressor a (bcl6aa), transcript variant X1, mRNA",XM_034880412_1_PREDICTED_Etheostoma_cragini_BCL6A_transcription_repressor_a_bcl6aa_transcript_variant_X1_mRNA,Euteleostomi
316,XM_034999803.1,9715,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Carnivora', 'Caniformia', 'Pinnipedia', 'Phocidae', 'Mirounga', 'Mirounga leonina']","PREDICTED: Mirounga leonina BCL6 transcription repressor (BCL6), transcript variant X1, mRNA",XM_034999803_1_PREDICTED_Mirounga_leonina_BCL6_transcription_repressor_BCL6_transcript_variant_X1_mRNA,Euteleostomi
317,XM_060274244.1,8524,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Unidentata', 'Episquamata', 'Laterata', 'Lacertibaenia', 'Lacertidae', 'Lacertinae', 'Zootoca', 'Zootoca vivipara']","PREDICTED: Zootoca vivipara BCL6 transcription repressor (BCL6), transcript variant X1, mRNA",XM_060274244_1_PREDICTED_Zootoca_vivipara_BCL6_transcription_repressor_BCL6_transcript_variant_X1_mRNA,Euteleostomi
318,XM_035176387.2,195615,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Carangaria', 'Pleuronectiformes', 'Pleuronectoidei', 'Pleuronectidae', 'Hippoglossus', 'Hippoglossus stenolepis']","PREDICTED: Hippoglossus stenolepis BCL6A transcription repressor a (bcl6aa), transcript variant X1, mRNA",XM_035176387_2_PREDICTED_Hippoglossus_stenolepis_BCL6A_transcription_repressor_a_bcl6aa_transcript_variant_X1_mRNA,Euteleostomi
319,XM_035334598.1,8884,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Galloanserae', 'Anseriformes', 'Anatidae', 'Anatinae', 'Oxyura', 'Oxyura jamaicensis']","PREDICTED: Oxyura jamaicensis BCL6 transcription repressor (BCL6), mRNA",XM_035334598_1_PREDICTED_Oxyura_jamaicensis_BCL6_transcription_repressor_BCL6_mRNA,Euteleostomi
320,XM_035415838.1,7936,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Elopocephalai', 'Elopocephala', 'Elopomorpha', 'Anguilliformes', 'Anguillidae', 'Anguilla', 'Anguilla anguilla']","PREDICTED: Anguilla anguilla BCL6A transcription repressor a (bcl6aa), mRNA",XM_035415838_1_PREDICTED_Anguilla_anguilla_BCL6A_transcription_repressor_a_bcl6aa_mRNA,Euteleostomi
321,XM_035544604.2,8868,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Galloanserae', 'Anseriformes', 'Anatidae', 'Anserinae', 'Cygnus', 'Cygnus atratus']","PREDICTED: Cygnus atratus BCL6 transcription repressor (BCL6), transcript variant X1, mRNA",XM_035544604_2_PREDICTED_Cygnus_atratus_BCL6_transcription_repressor_BCL6_transcript_variant_X1_mRNA,Euteleostomi
322,XM_035647013.2,52904,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Carangaria', 'Pleuronectiformes', 'Pleuronectoidei', 'Scophthalmidae', 'Scophthalmus', 'Scophthalmus maximus']","PREDICTED: Scophthalmus maximus BCL6A transcription repressor a (bcl6aa), transcript variant X1, mRNA",XM_035647013_2_PREDICTED_Scophthalmus_maximus_BCL6A_transcription_repressor_a_bcl6aa_transcript_variant_X1_mRNA,Euteleostomi
323,XM_035652989.1,34816,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Eupercaria', 'Eupercaria incertae sedis', 'Moronidae', 'Morone', 'Morone saxatilis']","PREDICTED: Morone saxatilis BCL6A transcription repressor a (bcl6aa), transcript variant X4, mRNA",XM_035652989_1_PREDICTED_Morone_saxatilis_BCL6A_transcription_repressor_a_bcl6aa_transcript_variant_X4_mRNA,Euteleostomi
324,XM_052475645.1,8018,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Protacanthopterygii', 'Salmoniformes', 'Salmonidae', 'Salmoninae', 'Oncorhynchus', 'Oncorhynchus keta']","PREDICTED: Oncorhynchus keta BCL6A transcription repressor a (bcl6aa), transcript variant X1, mRNA",XM_052475645_1_PREDICTED_Oncorhynchus_keta_BCL6A_transcription_repressor_a_bcl6aa_transcript_variant_X1_mRNA,Euteleostomi
